triple_key	row_idx	canonical_id_left	name_left	role_left	word	lemma	index	negated	gender_left	canonical_id_right	name_right	role_right	gender_right	corrected_agent	corrected_verb	corrected_patient	changed	changes_applied	is_new	agent_byte_start	agent_byte_end	verb_byte_start	verb_byte_end	patient_byte_start	patient_byte_end
10_4_50186_came	276	10	Isaac Morris	agent	came	come	50186	false	m	4	William Henry Blore	patient	m	INCORRECT_TRIPLE	came	William Henry Blore	true	agent: "Isaac Morris" → "INCORRECT_TRIPLE"	false						
0_3_50202_following	277	0	Lawrence John Wargrave	agent	following	follow	50202	false	m	3	Edward George Armstrong	patient	m	Lawrence John Wargrave	following	Edward George Armstrong	false		false						
1_15_51706_said	278	1	Vera Elizabeth Claythorne	agent	said	say	51706	false	f	15	Cyril Ogilvie Hamilton	patient	m	Vera Elizabeth Claythorne	said	Cyril Ogilvie Hamilton	false		false						
1_0_51794_tell	279	1	Vera Elizabeth Claythorne	agent	tell	tell	51794	false	f	0	Lawrence John Wargrave	patient	m	Vera Elizabeth Claythorne	tell	Cyril Ogilvie Hamilton	true	patient: "Lawrence John Wargrave" → "Cyril Ogilvie Hamilton"	false						
14_1_52043_looked	280	14	Hugo Hamilton	agent	looked	look	52043	false	m	1	Vera Elizabeth Claythorne	patient	f	Hugo Hamilton	looked	Vera Elizabeth Claythorne	false		false						
1_14_52081_written	281	1	Vera Elizabeth Claythorne	agent	written	write	52081	false	f	14	Hugo Hamilton	patient	m	Vera Elizabeth Claythorne	written	Hugo Hamilton	false		false						
1_14_52102_think	282	1	Vera Elizabeth Claythorne	agent	think	think	52102	true	f	14	Hugo Hamilton	patient	m	Vera Elizabeth Claythorne	think	Hugo Hamilton	false		false						
14_1_52139_was	283	14	Hugo Hamilton	agent	was	be	52139	false	m	1	Vera Elizabeth Claythorne	patient	f	Hugo Hamilton	was with [be with]	Vera Elizabeth Claythorne	true	verb: "was [be]" → "was with [be with]"	false						
4_3_53544_paused	284	4	William Henry Blore	agent	paused	pause	53544	false	m	3	Edward George Armstrong	patient	m	William Henry Blore	paused at [pause at]	Edward George Armstrong	true	verb: "paused [pause]" → "paused at [pause at]"	false						
2_3_53758_moved	285	2	Philip Lombard	agent	moved	move	53758	false	m	3	Edward George Armstrong	patient	m	INCORRECT_TRIPLE	moved	Edward George Armstrong	true	agent: "Philip Lombard" → "INCORRECT_TRIPLE"	false						
2_1_53886_raced	286	2	Philip Lombard	agent	raced	race	53886	false	m	1	Vera Elizabeth Claythorne	patient	f	INCORRECT_TRIPLE	raced	Vera Elizabeth Claythorne	true	agent: "Philip Lombard" → "INCORRECT_TRIPLE"	false						
4_0_53968_speak	287	4	William Henry Blore	agent	speak	speak	53968	false	m	0	Lawrence John Wargrave	patient	m	William Henry Blore	speak	Vera Elizabeth Claythorne	true	patient: "Lawrence John Wargrave" → "Vera Elizabeth Claythorne"	false						
2_4_53998_joined	288	2	Philip Lombard	agent	joined	join	53998	false	m	4	William Henry Blore	patient	m	Philip Lombard	joined	William Henry Blore	false		false						
2_3_54163_'m	289	2	Philip Lombard	agent	'm	be	54163	false	m	3	Edward George Armstrong	patient	m	INCORRECT_TRIPLE	'm	Edward George Armstrong	true	agent: "Philip Lombard" → "INCORRECT_TRIPLE"	false						
4_2_54184_followed	290	4	William Henry Blore	agent	followed	follow	54184	false	m	2	Philip Lombard	patient	m	William Henry Blore	followed	Philip Lombard	false		false						
1_3_54336_were	291	1	Vera Elizabeth Claythorne	agent	were	be	54336	false	f	3	Edward George Armstrong	patient	m	INCORRECT_TRIPLE	were	Edward George Armstrong	true	agent: "Vera Elizabeth Claythorne" → "INCORRECT_TRIPLE"	false						
3_1_54398_groaning	292	3	Edward George Armstrong	agent	groaning	groan	54398	false	m	1	Vera Elizabeth Claythorne	patient	f	INCORRECT_TRIPLE	groaning	Vera Elizabeth Claythorne	true	agent: "Edward George Armstrong" → "INCORRECT_TRIPLE"	false						
3_1_54410_inform	293	3	Edward George Armstrong	agent	inform	inform	54410	false	m	1	Vera Elizabeth Claythorne	patient	f	Edward George Armstrong	inform	Vera Elizabeth Claythorne	false		false						
4_0_54858_tell	294	4	William Henry Blore	agent	tell	tell	54858	false	m	0	Lawrence John Wargrave	patient	m	William Henry Blore	tell	Vera Elizabeth Claythorne	true	patient: "Lawrence John Wargrave" → "Vera Elizabeth Claythorne"	false						
4_0_54939_tell	295	4	William Henry Blore	agent	tell	tell	54939	false	m	0	Lawrence John Wargrave	patient	m	William Henry Blore	tell	Vera Elizabeth Claythorne	true	patient: "Lawrence John Wargrave" → "Vera Elizabeth Claythorne"	false						
10_2_55446_find	296	10	Isaac Morris	agent	find	find	55446	false	m	2	Philip Lombard	patient	m	INCORRECT_TRIPLE	find	Philip Lombard	true	agent: "Isaac Morris" → "INCORRECT_TRIPLE"	false						
10_2_55446_find	297	10	Isaac Morris	agent	find	find	55446	false	m	2	Philip Lombard	patient	m	INCORRECT_TRIPLE	find	Philip Lombard	true	agent: "Isaac Morris" → "INCORRECT_TRIPLE"	false						
2_0_55578_swear	298	2	Philip Lombard	agent	swear	swear	55578	false	m	0	Lawrence John Wargrave	patient	m	Philip Lombard	swear	William Henry Blore	true	patient: "Lawrence John Wargrave" → "William Henry Blore"	false						
4_0_55938_ask	299	4	William Henry Blore	agent	ask	ask	55938	false	m	0	Lawrence John Wargrave	patient	m	Philip Lombard	ask	William Henry Blore	true	agent: "" → "Philip Lombard"; patient: "Lawrence John Wargrave" → "William Henry Blore"	false						
4_0_55950_pot	300	4	William Henry Blore	agent	pot	pot	55950	true	m	0	Lawrence John Wargrave	patient	m	Philip Lombard	pot	William Henry Blore	true	agent: "William Henry Blore" → "Philip Lombard"; patient: "Lawrence John Wargrave" → "William Henry Blore"	false						
2_1_56026_looked	301	2	Philip Lombard	agent	looked	look	56026	false	m	1	Vera Elizabeth Claythorne	patient	f	Philip Lombard	looked	Vera Elizabeth Claythorne	false		false						
1_2_56252_care	302	1	Vera Elizabeth Claythorne	agent	care	care	56252	true	f	2	Philip Lombard	patient	m	INCORRECT_TRIPLE	care	Philip Lombard	true	agent: "Vera Elizabeth Claythorne" → "INCORRECT_TRIPLE"	false						
2_1_56910_stay	303	2	Philip Lombard	agent	stay	stay	56910	false	m	1	Vera Elizabeth Claythorne	patient	f	Philip Lombard	stay	Vera Elizabeth Claythorne	false		false						
2_1_56937_shoot	304	2	Philip Lombard	agent	shoot	shoot	56937	false	m	1	Vera Elizabeth Claythorne	patient	f	Philip Lombard	not shoot [shoot]	Vera Elizabeth Claythorne	true	verb: "shoot [shoot]" → "not shoot [shoot]"	false						
2_0_56999_come	305	2	Philip Lombard	agent	come	come	56999	false	m	0	Lawrence John Wargrave	patient	m	Philip Lombard	come	William Henry Blore	true	patient: "Lawrence John Wargrave" → "William Henry Blore"	false						
2_0_57041_shoot	306	2	Philip Lombard	agent	shoot	shoot	57041	false	m	0	Lawrence John Wargrave	patient	m	Philip Lombard	could shoot [shoot]	William Henry Blore	true	verb: "shoot [shoot]" → "could shoot [shoot]"; patient: "Lawrence John Wargrave" → "William Henry Blore"	false						
2_0_57138_lend	307	2	Philip Lombard	agent	lend	lend	57138	false	m	0	Lawrence John Wargrave	patient	m	Philip Lombard	lend	William Henry Blore	true	patient: "Lawrence John Wargrave" → "William Henry Blore"	false						
10_4_57323_heard	308	10	Isaac Morris	agent	heard	hear	57323	false	m	4	William Henry Blore	patient	m	Vera Elizabeth Claythorne	heard	William Henry Blore	true	agent: "Isaac Morris" → "Vera Elizabeth Claythorne"	false						
4_3_57401_rid	309	4	William Henry Blore	agent	rid	rid	57401	false	m	3	Edward George Armstrong	patient	m	William Henry Blore	may rid [may rid]	Edward George Armstrong	true	verb: "rid [rid]" → "may rid [may rid]"	false						
0_2_57431_ask	310	0	Lawrence John Wargrave	agent	ask	ask	57431	false	m	2	Philip Lombard	patient	m	Vera Elizabeth Claythorne	ask	Philip Lombard	true	agent: "Lawrence John Wargrave" → "Vera Elizabeth Claythorne"	false						
2_1_57556_looked	311	2	Philip Lombard	agent	looked	look	57556	false	m	1	Vera Elizabeth Claythorne	patient	f	Philip Lombard	looked	Vera Elizabeth Claythorne	false		false						
2_0_57578_shoot	312	2	Philip Lombard	agent	shoot	shoot	57578	true	m	0	Lawrence John Wargrave	patient	m	Philip Lombard	shoot	Vera Elizabeth Claythorne	true	patient: "Lawrence John Wargrave" → "Vera Elizabeth Claythorne"	false						
1_2_57617_turned	313	1	Vera Elizabeth Claythorne	agent	turned	turn	57617	false	f	2	Philip Lombard	patient	m	Vera Elizabeth Claythorne	turned	Philip Lombard	false		false						
2_1_57788_looked	314	2	Philip Lombard	agent	looked	look	57788	false	m	1	Vera Elizabeth Claythorne	patient	f	Philip Lombard	looked	Vera Elizabeth Claythorne	false		false						
0_1_57855_did	315	0	Lawrence John Wargrave	agent	did	do	57855	false	m	1	Vera Elizabeth Claythorne	patient	f	INCORRECT_TRIPLE	did	Vera Elizabeth Claythorne	true	agent: "Lawrence John Wargrave" → "INCORRECT_TRIPLE"	false						
1_0_58044_come	316	1	Vera Elizabeth Claythorne	agent	come	come	58044	false	f	0	Lawrence John Wargrave	patient	m	Vera Elizabeth Claythorne	come with [come with]	Philip Lombard	true	verb: "come [come]" → "come with [come with]"; patient: "Lawrence John Wargrave" → "Philip Lombard"	false						
2_1_58200_grasped	317	2	Philip Lombard	agent	grasped	grasp	58200	false	m	1	Vera Elizabeth Claythorne	patient	f	Philip Lombard	grasped	Vera Elizabeth Claythorne	false		false						
0_3_58363_find	318	0	Lawrence John Wargrave	agent	find	find	58363	true	m	3	Edward George Armstrong	patient	m	Philip Lombard	find	Edward George Armstrong	true	agent: "Lawrence John Wargrave" → "Philip Lombard"	false						
0_3_58355_find	319	0	Lawrence John Wargrave	agent	find	find	58355	true	m	3	Edward George Armstrong	patient	m	Philip Lombard	find	Edward George Armstrong	true	agent: "Lawrence John Wargrave" → "Philip Lombard"	false						
4_3_58556_was	320	4	William Henry Blore	agent	was	be	58556	false	m	3	Edward George Armstrong	patient	m	INCORRECT_TRIPLE	was	Edward George Armstrong	true	agent: "William Henry Blore" → "INCORRECT_TRIPLE"	false						
1_2_59302_see	321	1	Vera Elizabeth Claythorne	agent	see	see	59302	true	f	2	Philip Lombard	patient	m	Vera Elizabeth Claythorne	see	Philip Lombard	false		false						
1_7_59450_looked	322	1	Vera Elizabeth Claythorne	agent	looked	look	59450	false	f	7	Anthony James Marston	patient	m	Vera Elizabeth Claythorne	looked	Edward George Armstrong	true	patient: "Anthony James Marston" → "Edward George Armstrong"	false						
1_3_59514_looked	323	1	Vera Elizabeth Claythorne	agent	looked	look	59514	false	f	3	Edward George Armstrong	patient	m	Vera Elizabeth Claythorne	looked	Edward George Armstrong	false		false						
1_2_59608_leaned	324	1	Vera Elizabeth Claythorne	agent	leaned	lean	59608	false	f	2	Philip Lombard	patient	m	Vera Elizabeth Claythorne	leaned	Philip Lombard	false		false						
1_2_59705_facing	325	1	Vera Elizabeth Claythorne	agent	facing	face	59705	false	f	2	Philip Lombard	patient	m	Vera Elizabeth Claythorne	facing	Philip Lombard	false		false						
10_1_60483_come	326	10	Isaac Morris	agent	come	come	60483	false	m	1	Vera Elizabeth Claythorne	patient	f	INCORRECT_TRIPLE	come	Vera Elizabeth Claythorne	true	agent: "Isaac Morris" → "INCORRECT_TRIPLE"	false						
0_10_61460_knew	327	0	Lawrence John Wargrave	agent	knew	know	61460	true	m	10	Isaac Morris	patient	m	INCORRECT_TRIPLE	knew	Isaac Morris	true	agent: "Lawrence John Wargrave" → "INCORRECT_TRIPLE"	false						
0_12_61608_telling	328	0	Lawrence John Wargrave	agent	telling	tell	61608	false	m	12	Thomas Legge	patient	m	Maine	telling	Thomas Legge	true	agent: "Lawrence John Wargrave" → "Maine"	false						
11_10_61797_override	329	11	Fred Narracott	agent	override	override	61797	false	m	10	Isaac Morris	patient	m	Fred Narracott	override	Isaac Morris	false		false						
3_22_62146_attended	330	3	Edward George Armstrong	agent	attended	attend	62146	false	m	22	Jennifer Brady	patient	f	INCORRECT_TRIPLE	attended	Jennifer Brady	true	agent: "Edward George Armstrong" → "INCORRECT_TRIPLE"	false						
8_22_62155_poison	331	8	Thomas Rogers	agent	poison	poison	62155	true	m	22	Jennifer Brady	patient	f	Thomas Rogers	poison	Jennifer Brady	false		false						
22_8_62177_died	332	22	Jennifer Brady	agent	died	die	62177	false	f	8	Thomas Rogers	patient	m	Jennifer Brady	died	Thomas Rogers	false		false						
19_6_62659_serving	333	19	Arthur Richmond	agent	serving	serve	62659	false	m	6	John Gordon Macarthur	patient	m	Arthur Richmond	serving	John Gordon Macarthur	false		false						
2_4_64062_pushed	334	2	Philip Lombard	agent	pushed	push	64062	false	m	4	William Henry Blore	patient	m	Philip Lombard	pushed	William Henry Blore	false		false						
2_1_64073_doped	335	2	Philip Lombard	agent	doped	dope	64073	false	m	1	Vera Elizabeth Claythorne	patient	f	Philip Lombard	doped	Vera Elizabeth Claythorne	false		false						
2_1_64077_strung	336	2	Philip Lombard	agent	strung	string	64077	false	m	1	Vera Elizabeth Claythorne	patient	f	Philip Lombard	strung	Vera Elizabeth Claythorne	false		false						
1_2_64182_shot	337	1	Vera Elizabeth Claythorne	agent	shot	shoot	64182	false	f	2	Philip Lombard	patient	m	Vera Elizabeth Claythorne	shot	Philip Lombard	false		false						
1_4_64193_toppled	338	1	Vera Elizabeth Claythorne	agent	toppled	topple	64193	false	f	4	William Henry Blore	patient	m	Vera Elizabeth Claythorne	toppled	William Henry Blore	false		false						
4_0_64355_believe	339	4	William Henry Blore	agent	believe	believe	64355	true	m	0	Lawrence John Wargrave	patient	m	INCORRECT_TRIPLE	believe	Lawrence John Wargrave	true	agent: "William Henry Blore" → "INCORRECT_TRIPLE"	false						
14_0_66049_tell	340	14	Hugo Hamilton	agent	tell	tell	66049	false	m	0	Lawrence John Wargrave	patient	m	Hugo Hamilton	tell	Lawrence John Wargrave	false		false						
14_0_66080_tell	341	14	Hugo Hamilton	agent	tell	tell	66080	false	m	0	Lawrence John Wargrave	patient	m	Hugo Hamilton	tell	Lawrence John Wargrave	false		false						
10_2_67228_interviewed	342	10	Isaac Morris	agent	interviewed	interview	67228	false	m	2	Philip Lombard	patient	m	Isaac Morris	interviewed	Philip Lombard	false		false						
new_1774692318760_fx5ri	-1		Vera Elizabeth Claythorne	agent	drown	drown		false			Cyril Ogilvie Hamilton	patient		Vera Elizabeth Claythorne	drown	Cyril Ogilvie Hamilton	true	new triple	true	250198	250201	250206	250211	250217	250220
